BA000001	638186549	952012	953064
BA000001	638187017	1297505	1298434
BA000001	638187016	1296916	1297503
BA000001	638187015	1296395	1296919
BA000001	638187014	1295209	1296393
BA000001	638187422	1564120	1564473
BA000001	638187423	1565035	1565436
BA000001	638187392	1545090	1545722
BA000001	638187393	1545727	1546194
BA000001	638187426	1567050	1567619
BA000001	638187395	1546614	1547333
BA000001	638187424	1566038	1566367
BA000001	638187397	1547430	1547597
BA000001	638185756	323258	327133
BA000001	638185757	325968	326489
BA000001	638185754	321129	323009
BA000001	638185755	321637	322008
BA000001	638185752	319453	320784
BA000001	638185753	320777	321103
BA000001	638185750	318622	319032
BA000001	638185751	319035	319301
BA000001	638185758	327319	328302
BA000001	638185759	328357	329628
BA000001	638187277	1473238	1474341
BA000001	638187276	1472136	1473233
BA000001	638187275	1470972	1472135
BA000001	638187274	1470203	1470913
BA000001	638187273	1469927	1470214
BA000001	638187272	1469556	1469864
BA000001	638187271	1468963	1469943
BA000001	638187270	1468941	1469252
BA000001	638187279	1474686	1475030
BA000001	638187278	1474457	1475590
BA000001	638186454	874630	875457
BA000001	638186455	875475	876698
BA000001	638186456	876667	877941
BA000001	638186457	876886	877212
BA000001	638186450	873641	874444
BA000001	638187188	1414423	1414941
BA000001	638186452	874441	874623
BA000001	638186453	874531	874980
BA000001	638187185	1411632	1412900
BA000001	638187184	1411101	1411526
BA000001	638187187	1413176	1414453
BA000001	638186458	877982	880885
BA000001	638187180	1409104	1409652
BA000001	638187182	1410440	1410961
BA000001	638187479	1609132	1609788
BA000001	638187478	1607607	1609130
BA000001	638187475	1605813	1606769
BA000001	638187474	1605013	1605780
BA000001	638187477	1607416	1607898
BA000001	638187476	1606804	1607598
BA000001	638187471	1603328	1604218
BA000001	638187470	1602151	1603296
BA000001	638187473	1604518	1604829
BA000001	638187472	1604205	1605026
BA000001	638185833	378055	378480
BA000001	638185832	377014	378024
BA000001	638185831	375942	377012
BA000001	638185830	375562	375894
BA000001	638185837	379705	380022
BA000001	638185836	378826	379209
BA000001	638185835	378679	379551
BA000001	638185834	378112	378678
BA000001	638185839	380415	381530
BA000001	638185838	380107	380385
BA000001	638186058	550907	551905
BA000001	638186059	552040	552417
BA000001	638186060	552411	552773
BA000001	638186050	544487	547813
BA000001	638186051	545007	545369
BA000001	638186052	546969	547358
BA000001	638186053	547070	547417
BA000001	638186054	547816	548313
BA000001	638186055	548356	549114
BA000001	638186056	549145	549882
BA000001	638186057	550053	550910
BA000001	638186586	982768	982968
BA000001	638186587	983018	983494
BA000001	638186584	980737	982089
BA000001	638186585	982114	982779
BA000001	638186582	979791	980702
BA000001	638186583	980141	980443
BA000001	638186580	977918	978751
BA000001	638186581	978748	979707
BA000001	638187509	1630543	1631841
BA000001	638187056	1325861	1327147
BA000001	638187055	1325516	1325824
BA000001	638187053	1324451	1325353
BA000001	638187052	1323931	1324293
BA000001	638186588	983549	984151
BA000001	638187050	1322851	1323921
BA000001	638186902	1212831	1213757
BA000001	638186903	1213758	1214759
BA000001	638186900	1211448	1212176
BA000001	638186901	1212254	1212823
BA000001	638186906	1216363	1216668
BA000001	638186907	1216904	1218493
BA000001	638186904	1214891	1215934
BA000001	638186905	1215918	1216910
BA000001	638186908	1218477	1220516
BA000001	638186909	1220583	1221173
BA000001	638185907	437310	437642
BA000001	638185906	436445	437470
BA000001	638185905	436004	436441
BA000001	638185904	435194	435607
BA000001	638185903	434866	435936
BA000001	638186639	1022866	1023231
BA000001	638185901	433916	434395
BA000001	638185900	433876	434853
BA000001	638186634	1019325	1021142
BA000001	638186635	1021139	1021903
BA000001	638186636	1021954	1022295
BA000001	638186637	1021958	1022581
BA000001	638186630	1016927	1017397
BA000001	638186631	1017384	1018577
BA000001	638185909	438741	439103
BA000001	638185908	437906	438748
BA000001	638185345	9	476
BA000001	638185347	710	1828
BA000001	638185346	473	658
BA000001	638185349	1896	2312
BA000001	638185348	1260	1571
BA000001	638186836	1163443	1164720
BA000001	638186837	1164729	1165291
BA000001	638186832	1161313	1162602
BA000001	638186833	1162635	1162925
BA000001	638186830	1160516	1161316
BA000001	638186831	1161010	1161348
BA000001	638186838	1165299	1165647
BA000001	638186839	1165651	1165914
BA000001	638186120	595965	596294
BA000001	638186123	596685	597053
BA000001	638186124	596762	597448
BA000001	638186125	597445	597963
BA000001	638186126	597983	598912
BA000001	638186127	598915	599514
BA000001	638186128	599496	599741
BA000001	638186129	599738	600193
BA000001	638185697	277363	277893
BA000001	638185696	273874	277341
BA000001	638185694	272656	273489
BA000001	638185693	271141	271788
BA000001	638185692	271100	272560
BA000001	638185691	270394	270987
BA000001	638185690	270135	270410
BA000001	638185699	279101	279499
BA000001	638185698	278093	279958
BA000001	638185583	189126	190016
BA000001	638185582	188519	188863
BA000001	638185581	188455	189063
BA000001	638185580	187953	188468
BA000001	638185587	191874	192251
BA000001	638185586	190643	191065
BA000001	638185585	190449	190769
BA000001	638185769	336613	337278
BA000001	638185768	336188	336631
BA000001	638185763	333165	333965
BA000001	638185762	332020	333072
BA000001	638185761	330929	332023
BA000001	638185760	329608	330942
BA000001	638185767	335952	336186
BA000001	638185766	335263	335955
BA000001	638185765	334730	335275
BA000001	638185764	333955	334740
BA000001	638185569	176696	177784
BA000001	638185568	175982	176302
BA000001	638185561	170999	172039
BA000001	638185560	169875	171002
BA000001	638185563	173199	174284
BA000001	638185562	171987	173180
BA000001	638185565	174356	174823
BA000001	638185564	173513	174019
BA000001	638185567	175426	176625
BA000001	638185566	174795	175367
BA000001	638186768	1114522	1115025
BA000001	638187321	1502736	1503749
BA000001	638186948	1252137	1252496
BA000001	638187452	1589050	1589268
BA000001	638186949	1252576	1253214
BA000001	638187451	1588496	1588843
BA000001	638187268	1468053	1468358
BA000001	638187269	1468511	1468780
BA000001	638187450	1588152	1589057
BA000001	638186763	1110446	1111477
BA000001	638187260	1462294	1463331
BA000001	638187261	1463410	1463967
BA000001	638187262	1463955	1464800
BA000001	638187263	1464797	1465954
BA000001	638187264	1465951	1466463
BA000001	638186760	1108561	1108866
BA000001	638187266	1466467	1467321
BA000001	638187267	1467318	1468544
BA000001	638186945	1248593	1249933
