CP003685	2517227504	62384	62569
CP003685	2517228257	740921	741481
CP003685	2517228353	833227	833589
CP003685	2517227578	138963	139403
CP003685	2517227507	63780	64625
CP003685	2517227579	139507	140103
CP003685	2517228352	832506	833222
CP003685	2517229251	1658304	1658549
CP003685	2517229250	1658001	1658303
CP003685	2517229316	1715582	1716820
CP003685	2517227571	132875	134737
CP003685	2517228384	862682	863512
CP003685	2517228385	863513	863710
CP003685	2517227574	136792	137970
CP003685	2517227575	138071	138487
CP003685	2517229258	1663951	1664835
CP003685	2517228419	901812	902009
CP003685	2517229299	1700852	1701433
CP003685	2517228357	837371	837562
CP003685	2517227919	471649	472047
CP003685	2517229298	1699534	1700859
CP003685	2517228409	890515	893469
CP003685	2517228408	888358	890481
CP003685	2517229426	1805805	1806305
CP003685	2517229427	1806478	1807494
CP003685	2517229420	1800499	1801857
CP003685	2517229421	1801857	1802252
CP003685	2517228647	1092357	1094246
CP003685	2517228646	1091276	1092346
CP003685	2517228133	642462	643271
CP003685	2517228644	1089858	1090760
CP003685	2517227615	168942	169097
CP003685	2517228642	1089334	1089642
CP003685	2517227617	169422	170105
CP003685	2517227616	169108	169395
CP003685	2517227619	170377	170817
CP003685	2517227618	170119	170352
CP003685	2517229131	1542309	1544507
CP003685	2517228502	969127	971280
CP003685	2517228649	1094699	1095739
CP003685	2517228648	1094251	1094685
CP003685	2517229158	1564437	1564850
CP003685	2517228401	880245	882860
CP003685	2517228503	971318	972355
CP003685	2517228400	879280	880248
CP003685	2517228504	972684	973055
CP003685	2517228955	1370492	1370653
CP003685	2517228505	973061	973441
CP003685	2517228954	1369497	1370495
CP003685	2517228054	582366	583568
CP003685	2517227518	77422	77688
CP003685	2517229428	1807553	1808788
CP003685	2517228055	583581	584066
CP003685	2517229159	1566833	1567372
CP003685	2517228404	884887	886497
CP003685	2517227769	326040	328490
CP003685	2517227768	325015	326010
CP003685	2517227765	322916	323752
CP003685	2517227764	322198	322911
CP003685	2517227767	324306	325022
CP003685	2517227766	323721	324275
CP003685	2517227761	320885	321097
CP003685	2517227760	319986	320780
CP003685	2517227763	321884	322201
CP003685	2517227762	321173	321874
CP003685	2517229352	1738014	1738643
CP003685	2517229353	1738622	1739116
CP003685	2517228739	1174347	1175453
CP003685	2517228738	1173116	1174396
CP003685	2517229356	1740155	1740811
CP003685	2517229357	1740868	1741791
CP003685	2517227519	77734	80478
CP003685	2517229355	1739463	1740071
CP003685	2517228733	1169589	1170122
CP003685	2517228732	1167540	1169426
CP003685	2517229358	1741838	1742536
CP003685	2517228730	1165885	1167201
CP003685	2517228737	1172606	1172878
CP003685	2517228736	1172077	1172592
CP003685	2517228735	1171710	1172102
CP003685	2517228734	1170119	1170940
CP003685	2517227905	460454	461116
CP003685	2517227904	459964	460326
CP003685	2517227907	461498	461608
CP003685	2517227906	461238	461537
CP003685	2517227901	456204	458180
CP003685	2517227900	455494	456207
CP003685	2517227903	458942	459967
CP003685	2517228222	716034	717101
CP003685	2517227909	462886	464532
CP003685	2517227908	461870	462199
CP003685	2517228147	654963	655427
CP003685	2517227581	140670	141665
CP003685	2517227580	140120	140653
CP003685	2517227583	142032	142955
CP003685	2517227582	141662	142045
CP003685	2517227585	144873	146579
CP003685	2517227584	142903	144867
CP003685	2517227587	148225	148923
CP003685	2517227586	146591	148204
CP003685	2517227589	149432	149950
CP003685	2517227588	148950	149432
CP003685	2517228359	838148	838486
CP003685	2517228358	837702	838124
CP003685	2517229516	1879425	1879706
CP003685	2517229517	1879703	1880260
CP003685	2517229510	1873192	1873800
CP003685	2517229511	1873842	1874879
CP003685	2517228829	1249751	1250974
CP003685	2517229513	1875816	1876820
CP003685	2517227831	384347	387169
CP003685	2517228350	828166	829587
CP003685	2517228825	1246793	1248067
CP003685	2517228824	1246284	1246796
CP003685	2517227835	393483	393899
CP003685	2517227834	390908	393490
CP003685	2517227837	395638	397605
CP003685	2517227836	393959	394384
CP003685	2517229190	1597181	1597915
CP003685	2517229191	1597966	1598505
CP003685	2517229192	1598582	1600483
CP003685	2517229193	1600624	1601508
CP003685	2517229194	1601554	1602201
CP003685	2517229195	1602205	1602483
CP003685	2517229196	1602484	1602885
