CP003651	2518822491	1613330	1613929
CP003651	2518822490	1612180	1613211
CP003651	2518822493	1614474	1614824
CP003651	2518822492	1614025	1614486
CP003651	2518822495	1615126	1617024
CP003651	2518822494	1614791	1615063
CP003651	2518822497	1618285	1619394
CP003651	2518822496	1617191	1618285
CP003651	2518822499	1621870	1622274
CP003651	2518822498	1619456	1621888
CP003651	2518822653	1777964	1778389
CP003651	2518822652	1777083	1777787
CP003651	2518822651	1776385	1777086
CP003651	2518822650	1775537	1776388
CP003651	2518822657	1783049	1783618
CP003651	2518822656	1781133	1783043
CP003651	2518822655	1780261	1780908
CP003651	2518822654	1778499	1780079
CP003651	2518822659	1784400	1784570
CP003651	2518822658	1783648	1784397
CP003651	2518821618	783020	784756
CP003651	2518822550	1684796	1685086
CP003651	2518821619	784753	785751
CP003651	2518822259	1417079	1417597
CP003651	2518822258	1416622	1417077
CP003651	2518822257	1416209	1416553
CP003651	2518822256	1415452	1416222
CP003651	2518822255	1414167	1415420
CP003651	2518822254	1413910	1414101
CP003651	2518822253	1413293	1413700
CP003651	2518822252	1412028	1413206
CP003651	2518822251	1411754	1412017
CP003651	2518822250	1410537	1411742
CP003651	2518822553	1686900	1687145
CP003651	2518822554	1687145	1687864
CP003651	2518822555	1687997	1689052
CP003651	2518822224	1388705	1389043
CP003651	2518822557	1690350	1690718
CP003651	2518821610	773401	774528
CP003651	2518820748	820	1167
CP003651	2518820969	201261	201548
CP003651	2518821734	923615	926893
CP003651	2518820968	200269	201264
CP003651	2518821736	927454	927963
CP003651	2518821357	547326	547691
CP003651	2518821356	546891	547319
CP003651	2518821355	546473	546880
CP003651	2518821354	546241	546438
CP003651	2518821352	545925	546098
CP003651	2518821351	544893	545918
CP003651	2518821350	544273	544878
CP003651	2518821732	922045	922341
CP003651	2518821359	547849	548631
CP003651	2518821759	955501	956934
CP003651	2518821758	954560	955495
CP003651	2518821753	950300	951664
CP003651	2518821752	949121	950275
CP003651	2518821751	947908	949083
CP003651	2518821750	947658	947906
CP003651	2518821757	954360	954554
CP003651	2518821756	953172	954311
CP003651	2518821755	952919	953146
CP003651	2518821754	951654	952514
CP003651	2518821285	486094	486795
CP003651	2518821284	485855	486094
CP003651	2518821287	487509	487754
CP003651	2518821286	486820	487509
CP003651	2518821281	485109	485477
CP003651	2518821280	484945	485103
CP003651	2518821283	485661	485828
CP003651	2518821282	485470	485664
CP003651	2518821289	488844	489221
CP003651	2518821288	487789	488379
CP003651	2518821498	665021	665698
CP003651	2518821947	1135883	1136275
CP003651	2518821139	353041	354231
CP003651	2518821138	352841	353044
CP003651	2518821137	352147	352857
CP003651	2518821136	351333	352013
CP003651	2518821135	350230	351165
CP003651	2518821134	346675	346932
CP003651	2518821133	345971	346678
CP003651	2518821132	344980	345960
CP003651	2518821131	344398	344970
CP003651	2518821130	342224	344401
CP003651	2518821919	1107785	1108840
CP003651	2518821918	1107336	1107788
CP003651	2518821915	1106011	1106376
CP003651	2518821914	1105751	1106014
CP003651	2518821917	1106633	1107130
CP003651	2518821916	1106373	1106636
CP003651	2518821911	1104659	1105018
CP003651	2518821910	1103115	1104662
CP003651	2518821913	1105458	1105754
CP003651	2518821912	1105015	1105461
CP003651	2518821497	664229	664999
CP003651	2518821623	788491	789324
CP003651	2518821622	787950	788504
CP003651	2518821621	786670	787953
CP003651	2518821620	785753	786673
CP003651	2518821627	796786	797478
CP003651	2518821626	794564	796783
CP003651	2518821625	793558	794562
CP003651	2518821624	789280	792912
CP003651	2518821629	804079	805083
CP003651	2518821628	797550	803639
CP003651	2518820880	126462	128159
CP003651	2518820881	128366	129235
CP003651	2518820882	129512	130084
CP003651	2518820883	130108	131319
CP003651	2518820884	131410	133287
CP003651	2518820885	133382	134404
CP003651	2518820886	134454	134630
CP003651	2518820887	134627	134827
CP003651	2518820888	135069	136172
CP003651	2518820889	136169	137053
CP003651	2518820868	114590	116203
CP003651	2518820869	116382	117761
CP003651	2518820862	109194	109718
CP003651	2518820863	109690	110454
CP003651	2518820860	108020	108301
CP003651	2518820861	108347	109063
CP003651	2518820866	112599	114050
CP003651	2518820867	114103	114525
CP003651	2518820864	110472	111467
CP003651	2518820865	111478	112479
CP003651	2518821010	231732	232142
CP003651	2518821011	232210	233067
CP003651	2518821544	701817	703271
CP003651	2518822712	1831961	1832377
CP003651	2518822713	1832450	1834561
CP003651	2518822710	1829552	1830712
CP003651	2518822711	1830709	1831956
CP003651	2518822716	1837139	1837462
CP003651	2518822717	1837515	1838600
CP003651	2518822714	1834558	1835949
CP003651	2518822715	1836102	1836905
CP003651	2518821542	700884	701327
CP003651	2518822718	1838605	1839372
CP003651	2518822719	1839369	1839830
CP003651	2518821015	235831	236298
CP003651	2518821540	699655	700284
CP003651	2518821541	700324	700881
CP003651	2518822828	1942799	1943530
CP003651	2518821937	1125468	1126928
CP003651	2518822398	1530777	1531208
CP003651	2518821936	1124399	1125376
CP003651	2518822396	1529303	1529863
